turbine_num,code,time_on,time_off,duration,stop_cat,description
22,171,2015-12-06 00:36:50,2015-12-06 00:37:20,0 days 00:00:30.000000000,ok,description anonymised
22,97,2015-12-06 00:37:20,2015-12-06 00:38:20,0 days 00:01:00.000000000,ok,description anonymised
22,9,2015-12-06 00:38:20,2015-12-06 00:39:57,0 days 00:01:37.000000000,ok,description anonymised
22,84,2015-12-06 00:39:57,2015-12-06 13:10:13,0 days 12:30:16.000000000,ok,description anonymised
21,101,2015-12-06 02:57:59,2015-12-06 04:07:01,0 days 01:09:02.000000000,ok,description anonymised
22,101,2015-12-06 02:57:59,2015-12-06 04:07:01,0 days 01:09:02.000000000,ok,description anonymised
22,196,2015-12-06 04:07:01,2015-12-06 04:07:06,0 days 00:00:05.000000000,ok,description anonymised
21,196,2015-12-06 04:07:01,2015-12-06 04:07:06,0 days 00:00:05.000000000,ok,description anonymised
22,101,2015-12-06 04:09:00,2015-12-06 04:11:09,0 days 00:02:09.000000000,ok,description anonymised
21,101,2015-12-06 04:09:00,2015-12-06 04:11:09,0 days 00:02:09.000000000,ok,description anonymised
21,196,2015-12-06 04:11:09,2015-12-06 04:11:14,0 days 00:00:05.000000000,ok,description anonymised
22,196,2015-12-06 04:11:09,2015-12-06 04:11:14,0 days 00:00:05.000000000,ok,description anonymised
21,101,2015-12-06 04:32:26,2015-12-06 04:34:32,0 days 00:02:06.000000000,ok,description anonymised
22,101,2015-12-06 04:32:26,2015-12-06 04:34:31,0 days 00:02:05.000000000,ok,description anonymised
21,196,2015-12-06 04:34:32,2015-12-06 04:34:37,0 days 00:00:05.000000000,ok,description anonymised
22,196,2015-12-06 04:34:32,2015-12-06 04:34:37,0 days 00:00:05.000000000,ok,description anonymised
22,101,2015-12-06 04:34:47,2015-12-06 05:19:42,0 days 00:44:55.000000000,ok,description anonymised
21,101,2015-12-06 04:34:47,2015-12-06 05:19:42,0 days 00:44:55.000000000,ok,description anonymised
22,196,2015-12-06 05:19:42,2015-12-06 05:19:47,0 days 00:00:05.000000000,ok,description anonymised
21,196,2015-12-06 05:19:42,2015-12-06 05:19:47,0 days 00:00:05.000000000,ok,description anonymised
22,101,2015-12-06 06:58:23,2015-12-06 07:07:12,0 days 00:08:49.000000000,ok,description anonymised
21,101,2015-12-06 06:58:24,2015-12-06 07:07:12,0 days 00:08:48.000000000,ok,description anonymised
21,196,2015-12-06 07:07:12,2015-12-06 07:07:17,0 days 00:00:05.000000000,ok,description anonymised
22,196,2015-12-06 07:07:12,2015-12-06 07:07:17,0 days 00:00:05.000000000,ok,description anonymised
22,101,2015-12-06 07:12:31,2015-12-06 07:20:46,0 days 00:08:15.000000000,ok,description anonymised
21,101,2015-12-06 07:12:31,2015-12-06 07:20:46,0 days 00:08:15.000000000,ok,description anonymised
21,196,2015-12-06 07:20:46,2015-12-06 07:20:51,0 days 00:00:05.000000000,ok,description anonymised
22,196,2015-12-06 07:20:46,2015-12-06 07:20:51,0 days 00:00:05.000000000,ok,description anonymised
22,9,2015-12-06 13:10:13,2015-12-06 13:30:13,0 days 00:20:00.000000000,ok,description anonymised
22,93,2015-12-06 13:30:13,2015-12-06 13:31:15,0 days 00:01:02.000000000,ok,description anonymised
22,97,2015-12-06 13:31:15,2015-12-06 14:53:47,0 days 01:22:32.000000000,ok,description anonymised
22,98,2015-12-06 13:54:52,2015-12-06 14:04:12,0 days 00:09:20.000000000,ok,description anonymised
22,171,2015-12-06 14:04:12,2015-12-06 14:04:42,0 days 00:00:30.000000000,ok,description anonymised
22,9,2015-12-06 14:53:47,2015-12-06 14:57:13,0 days 00:03:26.000000000,ok,description anonymised
22,84,2015-12-06 14:57:13,2015-12-06 15:31:38,0 days 00:34:25.000000000,ok,description anonymised
22,9,2015-12-06 15:31:38,2015-12-06 15:51:38,0 days 00:20:00.000000000,ok,description anonymised
22,93,2015-12-06 15:51:38,2015-12-06 15:52:40,0 days 00:01:02.000000000,ok,description anonymised
22,97,2015-12-06 15:52:40,2015-12-06 16:26:55,0 days 00:34:15.000000000,ok,description anonymised
22,9,2015-12-06 16:26:55,2015-12-06 16:29:20,0 days 00:02:25.000000000,ok,description anonymised
22,84,2015-12-06 16:29:20,2015-12-07 14:10:10,0 days 21:40:50.000000000,ok,description anonymised
22,101,2015-12-07 03:04:08,2015-12-07 05:35:49,0 days 02:31:41.000000000,ok,description anonymised
21,101,2015-12-07 03:04:08,2015-12-07 05:35:49,0 days 02:31:41.000000000,ok,description anonymised
21,196,2015-12-07 05:35:49,2015-12-07 05:35:54,0 days 00:00:05.000000000,ok,description anonymised
22,196,2015-12-07 05:35:49,2015-12-07 05:35:54,0 days 00:00:05.000000000,ok,description anonymised
22,18,2015-12-07 14:10:10,2015-12-07 14:22:43,0 days 00:12:33.000000000,ok,description anonymised
22,141,2015-12-07 14:10:10,2015-12-07 14:10:38,0 days 00:00:28.000000000,ok,description anonymised
22,93,2015-12-07 14:10:38,2015-12-07 14:11:21,0 days 00:00:43.000000000,ok,description anonymised
22,207,2015-12-07 14:22:43,2015-12-07 14:37:47,0 days 00:15:04.000000000,ok,description anonymised
22,171,2015-12-07 14:22:44,2015-12-07 14:23:14,0 days 00:00:30.000000000,ok,description anonymised
22,97,2015-12-07 14:23:14,2015-12-07 14:24:14,0 days 00:01:00.000000000,ok,description anonymised
22,9,2015-12-07 14:24:14,2015-12-07 14:26:01,0 days 00:01:47.000000000,ok,description anonymised
22,84,2015-12-07 14:26:01,2015-12-07 14:37:47,0 days 00:11:46.000000000,ok,description anonymised
22,18,2015-12-07 14:37:47,2015-12-07 14:49:01,0 days 00:11:14.000000000,ok,description anonymised
22,141,2015-12-07 14:37:47,2015-12-07 14:38:16,0 days 00:00:29.000000000,ok,description anonymised
22,93,2015-12-07 14:38:16,2015-12-07 14:38:52,0 days 00:00:36.000000000,ok,description anonymised
22,207,2015-12-07 14:49:01,2015-12-07 14:52:52,0 days 00:03:51.000000000,ok,description anonymised
22,171,2015-12-07 14:49:02,2015-12-07 14:49:32,0 days 00:00:30.000000000,ok,description anonymised
22,97,2015-12-07 14:49:32,2015-12-07 14:50:49,0 days 00:01:17.000000000,ok,description anonymised
22,9,2015-12-07 14:50:49,2015-12-07 14:52:31,0 days 00:01:42.000000000,ok,description anonymised
22,84,2015-12-07 14:52:31,2015-12-07 14:52:52,0 days 00:00:21.000000000,ok,description anonymised
22,18,2015-12-07 14:52:52,2015-12-07 15:03:40,0 days 00:10:48.000000000,ok,description anonymised
22,141,2015-12-07 14:52:52,2015-12-07 14:53:09,0 days 00:00:17.000000000,ok,description anonymised
22,93,2015-12-07 14:53:09,2015-12-07 14:53:59,0 days 00:00:50.000000000,ok,description anonymised
22,207,2015-12-07 15:03:40,2015-12-07 15:04:38,0 days 00:00:58.000000000,ok,description anonymised
22,171,2015-12-07 15:03:41,2015-12-07 15:04:11,0 days 00:00:30.000000000,ok,description anonymised
22,97,2015-12-07 15:04:11,2015-12-07 15:04:38,0 days 00:00:27.000000000,ok,description anonymised
22,18,2015-12-07 15:04:38,2015-12-07 15:18:23,0 days 00:13:45.000000000,ok,description anonymised
22,207,2015-12-07 15:18:23,2015-12-08 16:35:43,1 days 01:17:20.000000000,ok,description anonymised
22,171,2015-12-07 15:18:24,2015-12-07 15:18:54,0 days 00:00:30.000000000,ok,description anonymised
22,97,2015-12-07 15:18:54,2015-12-07 15:19:54,0 days 00:01:00.000000000,ok,description anonymised
22,9,2015-12-07 15:19:54,2015-12-07 15:21:52,0 days 00:01:58.000000000,ok,description anonymised
22,84,2015-12-07 15:21:52,2015-12-08 16:35:43,1 days 01:13:51.000000000,ok,description anonymised
21,25,2015-12-08 06:00:02,2015-12-08 06:02:05,0 days 00:02:03.000000000,test,description anonymised
21,30,2015-12-08 06:00:02,2015-12-08 06:02:05,0 days 00:02:03.000000000,test,description anonymised
21,171,2015-12-08 06:00:04,2015-12-08 06:00:34,0 days 00:00:30.000000000,ok,description anonymised
21,171,2015-12-08 06:00:45,2015-12-08 06:01:15,0 days 00:00:30.000000000,ok,description anonymised
21,171,2015-12-08 06:01:25,2015-12-08 06:01:55,0 days 00:00:30.000000000,ok,description anonymised
21,171,2015-12-08 06:02:05,2015-12-08 06:02:35,0 days 00:00:30.000000000,ok,description anonymised
22,144,2015-12-08 16:35:43,2015-12-08 16:35:52,0 days 00:00:09.000000000,fault_pt,description anonymised
22,501,2015-12-08 16:35:43,2015-12-08 16:35:52,0 days 00:00:09.000000000,fault_pt,description anonymised pitch axis 2
22,600,2015-12-08 16:35:45,2015-12-08 16:35:52,0 days 00:00:07.000000000,fault_pt,description anonymised pitch axis 1
22,113,2015-12-08 16:35:48,2015-12-08 16:35:52,0 days 00:00:04.000000000,fault_pt,description anonymised
22,68,2015-12-08 16:35:48,2015-12-08 16:35:52,0 days 00:00:04.000000000,fault_pt,description anonymised
22,82,2015-12-08 16:35:52,2015-12-08 16:35:52,0 days 00:00:00.000000000,ok,description anonymised
22,601,2015-12-08 16:35:52,2015-12-08 16:35:52,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 2
22,15,2015-12-08 16:35:52,2015-12-08 16:35:59,0 days 00:00:07.000000000,maintenance,description anonymised
22,198,2015-12-08 16:35:52,2015-12-08 16:35:53,0 days 00:00:01.000000000,ok,description anonymised
22,170,2015-12-08 16:35:52,2015-12-08 16:35:52,0 days 00:00:00.000000000,fault_pt,description anonymised
22,600,2015-12-08 16:35:52,2015-12-08 16:35:52,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 1
22,112,2015-12-08 16:35:52,2015-12-08 16:35:53,0 days 00:00:01.000000000,fault_pt,description anonymised
22,601,2015-12-08 16:35:53,2015-12-08 16:35:53,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 2
22,600,2015-12-08 16:35:53,2015-12-08 16:35:53,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 1
22,170,2015-12-08 16:35:53,2015-12-08 16:35:53,0 days 00:00:00.000000000,fault_pt,description anonymised
22,109,2015-12-08 16:35:53,2015-12-08 16:47:32,0 days 00:11:39.000000000,fault_pt,description anonymised
22,601,2015-12-08 16:35:53,2015-12-08 16:35:53,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 2
22,600,2015-12-08 16:35:53,2015-12-08 16:35:53,0 days 00:00:00.000000000,fault_pt,description anonymised pitch axis 1
22,177,2015-12-08 16:35:53,2015-12-08 16:47:33,0 days 00:11:40.000000000,test,description anonymised
22,112,2015-12-08 16:35:53,2015-12-08 16:35:53,0 days 00:00:00.000000000,fault_pt,description anonymised
22,112,2015-12-08 16:35:53,2015-12-08 16:35:53,0 days 00:00:00.000000000,fault_pt,description anonymised
22,82,2015-12-08 16:35:53,2015-12-08 16:35:53,0 days 00:00:00.000000000,ok,description anonymised
22,82,2015-12-08 16:35:53,2015-12-08 16:35:53,0 days 00:00:00.000000000,ok,description anonymised
22,45,2015-12-08 16:35:53,2015-12-08 16:35:54,0 days 00:00:01.000000000,test,description anonymised
22,170,2015-12-08 16:35:53,2015-12-08 16:35:53,0 days 00:00:00.000000000,fault_pt,description anonymised
22,501,2015-12-08 16:35:54,2015-12-08 16:47:32,0 days 00:11:38.000000000,fault_pt,description anonymised pitch axis 2
22,302,2015-12-08 16:35:58,2015-12-08 16:47:32,0 days 00:11:34.000000000,fault_pt,description anonymised pitch axis 3
22,300,2015-12-08 16:35:58,2015-12-08 16:47:32,0 days 00:11:34.000000000,fault_pt,description anonymised pitch axis 1
22,55,2015-12-08 16:35:59,2015-12-08 16:47:33,0 days 00:11:34.000000000,ok,description anonymised
22,15,2015-12-08 16:47:32,2015-12-08 16:47:34,0 days 00:00:02.000000000,maintenance,description anonymised
22,198,2015-12-08 16:47:32,2015-12-08 16:47:33,0 days 00:00:01.000000000,ok,description anonymised
22,25,2015-12-08 16:47:33,2015-12-08 16:49:35,0 days 00:02:02.000000000,test,description anonymised
22,45,2015-12-08 16:47:33,2015-12-08 16:51:38,0 days 00:04:05.000000000,test,description anonymised
22,30,2015-12-08 16:47:33,2015-12-08 16:49:35,0 days 00:02:02.000000000,test,description anonymised
22,171,2015-12-08 16:48:14,2015-12-08 16:48:44,0 days 00:00:30.000000000,ok,description anonymised
22,171,2015-12-08 16:48:54,2015-12-08 16:49:24,0 days 00:00:30.000000000,ok,description anonymised
22,171,2015-12-08 16:49:34,2015-12-08 16:49:35,0 days 00:00:01.000000000,ok,description anonymised
22,171,2015-12-08 16:49:36,2015-12-08 16:50:06,0 days 00:00:30.000000000,ok,description anonymised
22,171,2015-12-08 16:50:17,2015-12-08 16:50:47,0 days 00:00:30.000000000,ok,description anonymised
22,171,2015-12-08 16:50:57,2015-12-08 16:51:27,0 days 00:00:30.000000000,ok,description anonymised
22,171,2015-12-08 16:51:37,2015-12-08 16:52:07,0 days 00:00:30.000000000,ok,description anonymised
22,207,2015-12-08 16:51:38,2015-12-10 18:11:35,2 days 01:19:57.000000000,ok,description anonymised
22,82,2015-12-08 16:51:38,2015-12-10 18:11:35,2 days 01:19:57.000000000,ok,description anonymised
22,97,2015-12-08 16:52:07,2015-12-08 16:53:07,0 days 00:01:00.000000000,ok,description anonymised
22,9,2015-12-08 16:53:07,2015-12-08 16:55:11,0 days 00:02:04.000000000,ok,description anonymised
22,84,2015-12-08 16:55:11,2015-12-10 18:11:35,2 days 01:16:24.000000000,ok,description anonymised
22,101,2015-12-09 02:02:03,2015-12-09 06:34:56,0 days 04:32:53.000000000,ok,description anonymised
21,101,2015-12-09 02:02:03,2015-12-09 06:34:56,0 days 04:32:53.000000000,ok,description anonymised
22,196,2015-12-09 06:34:56,2015-12-09 06:35:01,0 days 00:00:05.000000000,ok,description anonymised
21,196,2015-12-09 06:34:56,2015-12-09 06:35:01,0 days 00:00:05.000000000,ok,description anonymised
22,101,2015-12-09 06:35:15,2015-12-09 06:49:36,0 days 00:14:21.000000000,ok,description anonymised
21,101,2015-12-09 06:35:15,2015-12-09 06:49:36,0 days 00:14:21.000000000,ok,description anonymised
22,196,2015-12-09 06:49:36,2015-12-09 06:49:41,0 days 00:00:05.000000000,ok,description anonymised
21,196,2015-12-09 06:49:37,2015-12-09 06:49:42,0 days 00:00:05.000000000,ok,description anonymised
21,171,2015-12-09 12:17:03,2015-12-09 12:17:15,0 days 00:00:12.000000000,ok,description anonymised
21,69,2015-12-09 12:17:03,2015-12-09 12:17:37,0 days 00:00:34.000000000,fault_misc,description anonymised
21,159,2015-12-09 12:17:03,2015-12-09 12:17:37,0 days 00:00:34.000000000,fault_misc,description anonymised
21,111,2015-12-09 12:17:03,2015-12-09 12:17:03,0 days 00:00:00.000000000,fault_pt,description anonymised
21,140,2015-12-09 12:17:03,2015-12-09 12:17:03,0 days 00:00:00.000000000,fault_pt,description anonymised
21,100,2015-12-09 12:17:03,2015-12-09 12:17:03,0 days 00:00:00.000000000,fault_pt,description anonymised
21,180,2015-12-09 12:17:03,2015-12-09 12:17:03,0 days 00:00:00.000000000,fault_pt,description anonymised
21,196,2015-12-09 12:17:03,2015-12-09 12:17:06,0 days 00:00:03.000000000,ok,description anonymised
21,75,2015-12-09 12:17:03,2015-12-09 12:17:37,0 days 00:00:34.000000000,fault_az,description anonymised
21,205,2015-12-09 12:17:05,2015-12-09 12:17:37,0 days 00:00:32.000000000,fault_pt,description anonymised
21,221,2015-12-09 12:17:11,2015-12-09 12:17:37,0 days 00:00:26.000000000,fault_battery,description anonymised
21,41,2015-12-09 12:17:11,2015-12-09 12:17:37,0 days 00:00:26.000000000,fault_battery,description anonymised
21,177,2015-12-09 12:17:11,2015-12-09 12:37:13,0 days 00:20:02.000000000,test,description anonymised
21,76,2015-12-09 12:17:11,2015-12-09 12:17:37,0 days 00:00:26.000000000,fault_battery,description anonymised
21,175,2015-12-09 12:17:11,2015-12-09 12:17:37,0 days 00:00:26.000000000,fault_battery,description anonymised
21,55,2015-12-09 12:17:12,2015-12-09 12:37:13,0 days 00:20:01.000000000,ok,description anonymised
21,51,2015-12-09 12:17:13,2015-12-09 12:21:06,0 days 00:03:53.000000000,maintenance,description anonymised
21,198,2015-12-09 12:17:37,2015-12-09 12:17:38,0 days 00:00:01.000000000,ok,description anonymised
21,16,2015-12-09 12:17:37,2015-12-09 12:21:58,0 days 00:04:21.000000000,maintenance,description anonymised
21,171,2015-12-09 12:17:39,2015-12-09 12:18:09,0 days 00:00:30.000000000,ok,description anonymised
21,198,2015-12-09 12:17:41,2015-12-09 12:17:42,0 days 00:00:01.000000000,ok,description anonymised
21,198,2015-12-09 12:21:02,2015-12-09 12:21:02,0 days 00:00:00.000000000,ok,description anonymised
21,198,2015-12-09 12:21:04,2015-12-09 12:21:04,0 days 00:00:00.000000000,ok,description anonymised
21,198,2015-12-09 12:21:08,2015-12-09 12:21:08,0 days 00:00:00.000000000,ok,description anonymised
21,25,2015-12-09 12:21:58,2015-12-09 12:39:16,0 days 00:17:18.000000000,test,description anonymised
21,30,2015-12-09 12:21:59,2015-12-09 12:39:16,0 days 00:17:17.000000000,test,description anonymised
21,82,2015-12-09 12:37:13,2015-12-09 12:42:44,0 days 00:05:31.000000000,ok,description anonymised
21,171,2015-12-09 12:37:14,2015-12-09 12:37:44,0 days 00:00:30.000000000,ok,description anonymised
21,171,2015-12-09 12:37:55,2015-12-09 12:38:25,0 days 00:00:30.000000000,ok,description anonymised
21,171,2015-12-09 12:38:35,2015-12-09 12:38:43,0 days 00:00:08.000000000,ok,description anonymised
21,171,2015-12-09 12:39:16,2015-12-09 12:39:46,0 days 00:00:30.000000000,ok,description anonymised
21,207,2015-12-09 12:39:16,2015-12-09 12:42:44,0 days 00:03:28.000000000,ok,description anonymised
21,97,2015-12-09 12:39:46,2015-12-09 12:40:58,0 days 00:01:12.000000000,ok,description anonymised
21,9,2015-12-09 12:40:58,2015-12-09 12:42:44,0 days 00:01:46.000000000,ok,description anonymised
21,138,2015-12-09 12:42:44,2015-12-09 12:43:31,0 days 00:00:47.000000000,fault_fc,description anonymised
21,122,2015-12-09 12:42:55,2015-12-09 12:43:31,0 days 00:00:36.000000000,sensor,description anonymised
21,82,2015-12-09 12:43:31,2015-12-09 12:52:28,0 days 00:08:57.000000000,ok,description anonymised
21,198,2015-12-09 12:43:31,2015-12-09 12:43:31,0 days 00:00:00.000000000,ok,description anonymised
21,15,2015-12-09 12:43:31,2015-12-09 12:43:37,0 days 00:00:06.000000000,maintenance,description anonymised
21,67,2015-12-09 12:43:37,2015-12-09 12:44:37,0 days 00:01:00.000000000,ok,description anonymised
21,207,2015-12-09 12:43:37,2015-12-09 12:52:28,0 days 00:08:51.000000000,ok,description anonymised
21,97,2015-12-09 12:43:37,2015-12-09 12:43:37,0 days 00:00:00.000000000,ok,description anonymised
21,60,2015-12-09 12:44:37,2015-12-09 12:44:47,0 days 00:00:10.000000000,ok,description anonymised
21,171,2015-12-09 12:45:02,2015-12-09 12:45:32,0 days 00:00:30.000000000,ok,description anonymised
21,97,2015-12-09 12:45:38,2015-12-09 12:45:38,0 days 00:00:00.000000000,ok,description anonymised
21,141,2015-12-09 12:45:38,2015-12-09 13:09:16,0 days 00:23:38.000000000,ok,description anonymised
21,69,2015-12-09 12:52:28,2015-12-09 12:57:26,0 days 00:04:58.000000000,fault_misc,description anonymised
21,77,2015-12-09 12:52:28,2015-12-09 12:54:12,0 days 00:01:44.000000000,grid,description anonymised
21,46,2015-12-09 12:52:28,2015-12-09 12:57:26,0 days 00:04:58.000000000,grid,description anonymised
21,135,2015-12-09 12:52:28,2015-12-09 12:54:07,0 days 00:01:39.000000000,fault_fc,description anonymised
21,12,2015-12-09 12:52:28,2015-12-09 12:54:07,0 days 00:01:39.000000000,grid,description anonymised
21,85,2015-12-09 12:52:38,2015-12-09 12:54:12,0 days 00:01:34.000000000,grid,description anonymised
21,199,2015-12-09 12:54:12,2015-12-09 12:57:57,0 days 00:03:45.000000000,ok,description anonymised
21,61,2015-12-09 12:54:12,2015-12-09 12:57:57,0 days 00:03:45.000000000,ok,description anonymised
21,171,2015-12-09 12:54:12,2015-12-09 12:57:58,0 days 00:03:46.000000000,ok,description anonymised
21,198,2015-12-09 12:54:19,2015-12-09 12:54:20,0 days 00:00:01.000000000,ok,description anonymised
21,198,2015-12-09 12:54:39,2015-12-09 12:54:39,0 days 00:00:00.000000000,ok,description anonymised
21,16,2015-12-09 12:57:26,2015-12-09 13:09:16,0 days 00:11:50.000000000,maintenance,description anonymised
21,198,2015-12-09 12:57:26,2015-12-09 12:57:27,0 days 00:00:01.000000000,ok,description anonymised
21,82,2015-12-09 12:57:26,2015-12-09 15:47:04,0 days 02:49:38.000000000,ok,description anonymised
21,207,2015-12-09 13:09:16,2015-12-09 15:47:04,0 days 02:37:48.000000000,ok,description anonymised
21,176,2015-12-09 13:09:16,2015-12-09 15:43:59,0 days 02:34:43.000000000,ok,description anonymised
21,97,2015-12-09 15:43:59,2015-12-09 15:45:21,0 days 00:01:22.000000000,ok,description anonymised
21,9,2015-12-09 15:45:21,2015-12-09 15:47:04,0 days 00:01:43.000000000,ok,description anonymised
21,138,2015-12-09 15:47:04,2015-12-09 15:49:18,0 days 00:02:14.000000000,fault_fc,description anonymised
21,122,2015-12-09 15:47:13,2015-12-10 16:47:57,1 days 01:00:44.000000000,sensor,description anonymised
22,101,2015-12-10 01:10:36,2015-12-10 01:30:46,0 days 00:20:10.000000000,ok,description anonymised
21,101,2015-12-10 01:10:36,2015-12-10 01:30:46,0 days 00:20:10.000000000,ok,description anonymised
22,196,2015-12-10 01:30:46,2015-12-10 01:30:51,0 days 00:00:05.000000000,ok,description anonymised
21,196,2015-12-10 01:30:46,2015-12-10 01:30:51,0 days 00:00:05.000000000,ok,description anonymised
21,101,2015-12-10 01:58:37,2015-12-10 02:16:26,0 days 00:17:49.000000000,ok,description anonymised
22,101,2015-12-10 01:58:37,2015-12-10 02:16:25,0 days 00:17:48.000000000,ok,description anonymised
21,196,2015-12-10 02:16:26,2015-12-10 02:16:31,0 days 00:00:05.000000000,ok,description anonymised
22,196,2015-12-10 02:16:26,2015-12-10 02:16:31,0 days 00:00:05.000000000,ok,description anonymised
21,101,2015-12-10 02:16:35,2015-12-10 02:24:38,0 days 00:08:03.000000000,ok,description anonymised
22,101,2015-12-10 02:16:35,2015-12-10 02:24:38,0 days 00:08:03.000000000,ok,description anonymised
22,196,2015-12-10 02:24:38,2015-12-10 02:24:43,0 days 00:00:05.000000000,ok,description anonymised
21,196,2015-12-10 02:24:38,2015-12-10 02:24:43,0 days 00:00:05.000000000,ok,description anonymised
22,101,2015-12-10 02:25:51,2015-12-10 02:28:49,0 days 00:02:58.000000000,ok,description anonymised
21,101,2015-12-10 02:25:52,2015-12-10 02:28:49,0 days 00:02:57.000000000,ok,description anonymised
21,196,2015-12-10 02:28:49,2015-12-10 02:28:54,0 days 00:00:05.000000000,ok,description anonymised
22,196,2015-12-10 02:28:49,2015-12-10 02:28:54,0 days 00:00:05.000000000,ok,description anonymised
22,101,2015-12-10 03:07:42,2015-12-10 03:40:12,0 days 00:32:30.000000000,ok,description anonymised
21,101,2015-12-10 03:07:42,2015-12-10 03:40:12,0 days 00:32:30.000000000,ok,description anonymised
22,196,2015-12-10 03:40:12,2015-12-10 03:40:17,0 days 00:00:05.000000000,ok,description anonymised
21,196,2015-12-10 03:40:12,2015-12-10 03:40:17,0 days 00:00:05.000000000,ok,description anonymised
22,101,2015-12-10 04:02:14,2015-12-10 04:04:39,0 days 00:02:25.000000000,ok,description anonymised
21,101,2015-12-10 04:02:14,2015-12-10 04:04:39,0 days 00:02:25.000000000,ok,description anonymised
21,196,2015-12-10 04:04:39,2015-12-10 04:04:44,0 days 00:00:05.000000000,ok,description anonymised
22,196,2015-12-10 04:04:39,2015-12-10 04:04:44,0 days 00:00:05.000000000,ok,description anonymised
21,101,2015-12-10 04:06:20,2015-12-10 04:31:11,0 days 00:24:51.000000000,ok,description anonymised
22,101,2015-12-10 04:06:20,2015-12-10 04:31:11,0 days 00:24:51.000000000,ok,description anonymised
22,196,2015-12-10 04:31:11,2015-12-10 04:31:16,0 days 00:00:05.000000000,ok,description anonymised
21,196,2015-12-10 04:31:11,2015-12-10 04:31:16,0 days 00:00:05.000000000,ok,description anonymised
21,198,2015-12-10 16:47:57,2015-12-10 16:47:57,0 days 00:00:00.000000000,ok,description anonymised
21,82,2015-12-10 16:47:57,2015-12-10 16:50:39,0 days 00:02:42.000000000,ok,description anonymised
21,15,2015-12-10 16:47:57,2015-12-10 16:47:58,0 days 00:00:01.000000000,maintenance,description anonymised
21,207,2015-12-10 16:47:58,2015-12-10 16:50:39,0 days 00:02:41.000000000,ok,description anonymised
21,97,2015-12-10 16:47:58,2015-12-10 16:48:58,0 days 00:01:00.000000000,ok,description anonymised
21,9,2015-12-10 16:48:58,2015-12-10 16:50:39,0 days 00:01:41.000000000,ok,description anonymised
21,138,2015-12-10 16:50:39,2015-12-10 16:53:01,0 days 00:02:22.000000000,fault_fc,description anonymised
21,97,2015-12-10 16:53:01,2015-12-10 16:53:01,0 days 00:00:00.000000000,ok,description anonymised
21,207,2015-12-10 16:53:01,2015-12-10 16:56:22,0 days 00:03:21.000000000,ok,description anonymised
21,176,2015-12-10 16:53:01,2015-12-10 16:53:07,0 days 00:00:06.000000000,ok,description anonymised
21,82,2015-12-10 16:53:01,2015-12-10 16:56:22,0 days 00:03:21.000000000,ok,description anonymised
21,97,2015-12-10 16:53:07,2015-12-10 16:54:07,0 days 00:01:00.000000000,ok,description anonymised
21,9,2015-12-10 16:54:07,2015-12-10 16:56:22,0 days 00:02:15.000000000,ok,description anonymised
21,138,2015-12-10 16:56:22,2015-12-10 16:57:44,0 days 00:01:22.000000000,fault_fc,description anonymised
21,198,2015-12-10 16:57:44,2015-12-10 16:57:44,0 days 00:00:00.000000000,ok,description anonymised
21,15,2015-12-10 16:57:44,2015-12-10 16:57:45,0 days 00:00:01.000000000,maintenance,description anonymised
21,82,2015-12-10 16:57:44,2015-12-10 17:01:20,0 days 00:03:36.000000000,ok,description anonymised
21,207,2015-12-10 16:57:45,2015-12-10 17:01:20,0 days 00:03:35.000000000,ok,description anonymised
21,176,2015-12-10 16:57:45,2015-12-10 16:57:49,0 days 00:00:04.000000000,ok,description anonymised
21,97,2015-12-10 16:57:45,2015-12-10 16:57:45,0 days 00:00:00.000000000,ok,description anonymised
21,97,2015-12-10 16:57:49,2015-12-10 16:59:26,0 days 00:01:37.000000000,ok,description anonymised
21,9,2015-12-10 16:59:26,2015-12-10 17:01:20,0 days 00:01:54.000000000,ok,description anonymised
21,138,2015-12-10 17:01:20,2015-12-10 17:03:46,0 days 00:02:26.000000000,fault_fc,description anonymised
21,176,2015-12-10 17:03:46,2015-12-10 17:03:52,0 days 00:00:06.000000000,ok,description anonymised
21,97,2015-12-10 17:03:46,2015-12-10 17:03:47,0 days 00:00:01.000000000,ok,description anonymised
21,82,2015-12-10 17:03:46,2015-12-10 17:06:45,0 days 00:02:59.000000000,ok,description anonymised
21,207,2015-12-10 17:03:47,2015-12-10 17:06:45,0 days 00:02:58.000000000,ok,description anonymised
21,97,2015-12-10 17:03:52,2015-12-10 17:04:52,0 days 00:01:00.000000000,ok,description anonymised
21,9,2015-12-10 17:04:52,2015-12-10 17:06:45,0 days 00:01:53.000000000,ok,description anonymised
21,138,2015-12-10 17:06:45,2015-12-10 20:25:56,0 days 03:19:11.000000000,fault_fc,description anonymised
22,141,2015-12-10 18:11:35,2015-12-10 18:11:54,0 days 00:00:19.000000000,ok,description anonymised
22,73,2015-12-10 18:11:35,2015-12-10 18:11:52,0 days 00:00:17.000000000,sensor,description anonymised
22,207,2015-12-10 18:11:52,2015-12-11 10:00:42,0 days 15:48:50.000000000,ok,description anonymised
